source_index,source_label,contract_name,passed,skipped,reason,input_shape,expected_shape,actual_shape,mismatch_count,rule_label
111,ex111,task133_zero_pad_bottom_right,False,True,"input_shape_exceeds_limit:(20, 31)>(30, 30)","(20, 31)","(20, 31)",,,
112,ex112,original,True,False,ok,"(29, 26)","(29, 26)","(29, 26)",0,v4_plus9_compiler
112,ex112,task133_color_bijection,True,False,ok,"(29, 26)","(29, 26)","(29, 26)",0,v4_plus9_compiler
112,ex112,task133_transpose,True,False,ok,"(26, 29)","(26, 29)","(26, 29)",0,v4_plus9_compiler
112,ex112,task133_mirror_lr,True,False,ok,"(29, 26)","(29, 26)","(29, 26)",0,v4_plus9_compiler
112,ex112,task133_mirror_ud,True,False,ok,"(29, 26)","(29, 26)","(29, 26)",0,v4_plus9_compiler
112,ex112,task133_zero_pad_top_left,True,False,ok,"(30, 27)","(30, 27)","(30, 27)",0,v4_plus9_compiler
112,ex112,task133_zero_pad_bottom_right,True,False,ok,"(30, 27)","(30, 27)","(30, 27)",0,v4_plus9_compiler
113,ex113,original,True,False,ok,"(21, 20)","(21, 20)","(21, 20)",0,v4_plus9_compiler
113,ex113,task133_color_bijection,True,False,ok,"(21, 20)","(21, 20)","(21, 20)",0,v4_plus9_compiler
113,ex113,task133_transpose,True,False,ok,"(20, 21)","(20, 21)","(20, 21)",0,v4_plus9_compiler
113,ex113,task133_mirror_lr,True,False,ok,"(21, 20)","(21, 20)","(21, 20)",0,v4_plus9_compiler
113,ex113,task133_mirror_ud,True,False,ok,"(21, 20)","(21, 20)","(21, 20)",0,v4_plus9_compiler
113,ex113,task133_zero_pad_top_left,True,False,ok,"(22, 21)","(22, 21)","(22, 21)",0,v4_plus9_compiler
113,ex113,task133_zero_pad_bottom_right,True,False,ok,"(22, 21)","(22, 21)","(22, 21)",0,v4_plus9_compiler
114,ex114,original,True,False,ok,"(24, 28)","(24, 28)","(24, 28)",0,v4_plus9_compiler
114,ex114,task133_color_bijection,True,False,ok,"(24, 28)","(24, 28)","(24, 28)",0,v4_plus9_compiler
114,ex114,task133_transpose,True,False,ok,"(28, 24)","(28, 24)","(28, 24)",0,v4_plus9_compiler
114,ex114,task133_mirror_lr,True,False,ok,"(24, 28)","(24, 28)","(24, 28)",0,v4_plus9_compiler
114,ex114,task133_mirror_ud,True,False,ok,"(24, 28)","(24, 28)","(24, 28)",0,v4_plus9_compiler
114,ex114,task133_zero_pad_top_left,True,False,ok,"(25, 29)","(25, 29)","(25, 29)",0,v4_plus9_compiler
114,ex114,task133_zero_pad_bottom_right,True,False,ok,"(25, 29)","(25, 29)","(25, 29)",0,v4_plus9_compiler
115,ex115,original,True,False,ok,"(24, 30)","(24, 30)","(24, 30)",0,v4_plus9_compiler
115,ex115,task133_color_bijection,True,False,ok,"(24, 30)","(24, 30)","(24, 30)",0,v4_plus9_compiler
115,ex115,task133_transpose,True,False,ok,"(30, 24)","(30, 24)","(30, 24)",0,v4_plus9_compiler
115,ex115,task133_mirror_lr,True,False,ok,"(24, 30)","(24, 30)","(24, 30)",0,v4_plus9_compiler
115,ex115,task133_mirror_ud,True,False,ok,"(24, 30)","(24, 30)","(24, 30)",0,v4_plus9_compiler
115,ex115,task133_zero_pad_top_left,False,True,"input_shape_exceeds_limit:(25, 31)>(30, 30)","(25, 31)","(25, 31)",,,
115,ex115,task133_zero_pad_bottom_right,False,True,"input_shape_exceeds_limit:(25, 31)>(30, 30)","(25, 31)","(25, 31)",,,
116,ex116,original,True,False,ok,"(27, 10)","(27, 10)","(27, 10)",0,v4_plus9_compiler
116,ex116,task133_color_bijection,True,False,ok,"(27, 10)","(27, 10)","(27, 10)",0,v4_plus9_compiler
116,ex116,task133_transpose,True,False,ok,"(10, 27)","(10, 27)","(10, 27)",0,v4_plus9_compiler
116,ex116,task133_mirror_lr,True,False,ok,"(27, 10)","(27, 10)","(27, 10)",0,v4_plus9_compiler
116,ex116,task133_mirror_ud,True,False,ok,"(27, 10)","(27, 10)","(27, 10)",0,v4_plus9_compiler
116,ex116,task133_zero_pad_top_left,True,False,ok,"(28, 11)","(28, 11)","(28, 11)",0,v4_plus9_compiler
116,ex116,task133_zero_pad_bottom_right,True,False,ok,"(28, 11)","(28, 11)","(28, 11)",0,v4_plus9_compiler
117,ex117,original,True,False,ok,"(30, 20)","(30, 20)","(30, 20)",0,v4_plus9_compiler
117,ex117,task133_color_bijection,True,False,ok,"(30, 20)","(30, 20)","(30, 20)",0,v4_plus9_compiler
117,ex117,task133_transpose,True,False,ok,"(20, 30)","(20, 30)","(20, 30)",0,v4_plus9_compiler
117,ex117,task133_mirror_lr,True,False,ok,"(30, 20)","(30, 20)","(30, 20)",0,v4_plus9_compiler
117,ex117,task133_mirror_ud,True,False,ok,"(30, 20)","(30, 20)","(30, 20)",0,v4_plus9_compiler
117,ex117,task133_zero_pad_top_left,False,True,"input_shape_exceeds_limit:(31, 21)>(30, 30)","(31, 21)","(31, 21)",,,
117,ex117,task133_zero_pad_bottom_right,False,True,"input_shape_exceeds_limit:(31, 21)>(30, 30)","(31, 21)","(31, 21)",,,
118,ex118,original,True,False,ok,"(26, 27)","(26, 27)","(26, 27)",0,v4_plus9_compiler
118,ex118,task133_color_bijection,True,False,ok,"(26, 27)","(26, 27)","(26, 27)",0,v4_plus9_compiler
118,ex118,task133_transpose,True,False,ok,"(27, 26)","(27, 26)","(27, 26)",0,v4_plus9_compiler
118,ex118,task133_mirror_lr,True,False,ok,"(26, 27)","(26, 27)","(26, 27)",0,v4_plus9_compiler
118,ex118,task133_mirror_ud,True,False,ok,"(26, 27)","(26, 27)","(26, 27)",0,v4_plus9_compiler
118,ex118,task133_zero_pad_top_left,True,False,ok,"(27, 28)","(27, 28)","(27, 28)",0,v4_plus9_compiler
118,ex118,task133_zero_pad_bottom_right,True,False,ok,"(27, 28)","(27, 28)","(27, 28)",0,v4_plus9_compiler
119,ex119,original,True,False,ok,"(29, 27)","(29, 27)","(29, 27)",0,v4_plus9_compiler
119,ex119,task133_color_bijection,True,False,ok,"(29, 27)","(29, 27)","(29, 27)",0,v4_plus9_compiler
119,ex119,task133_transpose,True,False,ok,"(27, 29)","(27, 29)","(27, 29)",0,v4_plus9_compiler
119,ex119,task133_mirror_lr,True,False,ok,"(29, 27)","(29, 27)","(29, 27)",0,v4_plus9_compiler
119,ex119,task133_mirror_ud,True,False,ok,"(29, 27)","(29, 27)","(29, 27)",0,v4_plus9_compiler
119,ex119,task133_zero_pad_top_left,True,False,ok,"(30, 28)","(30, 28)","(30, 28)",0,v4_plus9_compiler
119,ex119,task133_zero_pad_bottom_right,True,False,ok,"(30, 28)","(30, 28)","(30, 28)",0,v4_plus9_compiler
120,ex120,original,True,False,ok,"(13, 30)","(13, 30)","(13, 30)",0,v4_plus9_compiler
120,ex120,task133_color_bijection,True,False,ok,"(13, 30)","(13, 30)","(13, 30)",0,v4_plus9_compiler
120,ex120,task133_transpose,True,False,ok,"(30, 13)","(30, 13)","(30, 13)",0,v4_plus9_compiler
120,ex120,task133_mirror_lr,True,False,ok,"(13, 30)","(13, 30)","(13, 30)",0,v4_plus9_compiler
120,ex120,task133_mirror_ud,True,False,ok,"(13, 30)","(13, 30)","(13, 30)",0,v4_plus9_compiler
120,ex120,task133_zero_pad_top_left,False,True,"input_shape_exceeds_limit:(14, 31)>(30, 30)","(14, 31)","(14, 31)",,,
120,ex120,task133_zero_pad_bottom_right,False,True,"input_shape_exceeds_limit:(14, 31)>(30, 30)","(14, 31)","(14, 31)",,,
121,ex121,original,True,False,ok,"(11, 26)","(11, 26)","(11, 26)",0,v4_plus9_compiler
121,ex121,task133_color_bijection,True,False,ok,"(11, 26)","(11, 26)","(11, 26)",0,v4_plus9_compiler
121,ex121,task133_transpose,True,False,ok,"(26, 11)","(26, 11)","(26, 11)",0,v4_plus9_compiler
121,ex121,task133_mirror_lr,True,False,ok,"(11, 26)","(11, 26)","(11, 26)",0,v4_plus9_compiler
121,ex121,task133_mirror_ud,True,False,ok,"(11, 26)","(11, 26)","(11, 26)",0,v4_plus9_compiler
121,ex121,task133_zero_pad_top_left,True,False,ok,"(12, 27)","(12, 27)","(12, 27)",0,v4_plus9_compiler
121,ex121,task133_zero_pad_bottom_right,True,False,ok,"(12, 27)","(12, 27)","(12, 27)",0,v4_plus9_compiler
122,ex122,original,True,False,ok,"(15, 29)","(15, 29)","(15, 29)",0,v4_plus9_compiler
122,ex122,task133_color_bijection,True,False,ok,"(15, 29)","(15, 29)","(15, 29)",0,v4_plus9_compiler
122,ex122,task133_transpose,True,False,ok,"(29, 15)","(29, 15)","(29, 15)",0,v4_plus9_compiler
122,ex122,task133_mirror_lr,True,False,ok,"(15, 29)","(15, 29)","(15, 29)",0,v4_plus9_compiler
122,ex122,task133_mirror_ud,True,False,ok,"(15, 29)","(15, 29)","(15, 29)",0,v4_plus9_compiler
122,ex122,task133_zero_pad_top_left,True,False,ok,"(16, 30)","(16, 30)","(16, 30)",0,v4_plus9_compiler
122,ex122,task133_zero_pad_bottom_right,True,False,ok,"(16, 30)","(16, 30)","(16, 30)",0,v4_plus9_compiler
123,ex123,original,True,False,ok,"(29, 25)","(29, 25)","(29, 25)",0,v4_plus9_compiler
123,ex123,task133_color_bijection,True,False,ok,"(29, 25)","(29, 25)","(29, 25)",0,v4_plus9_compiler
123,ex123,task133_transpose,True,False,ok,"(25, 29)","(25, 29)","(25, 29)",0,v4_plus9_compiler
123,ex123,task133_mirror_lr,True,False,ok,"(29, 25)","(29, 25)","(29, 25)",0,v4_plus9_compiler
123,ex123,task133_mirror_ud,True,False,ok,"(29, 25)","(29, 25)","(29, 25)",0,v4_plus9_compiler
123,ex123,task133_zero_pad_top_left,True,False,ok,"(30, 26)","(30, 26)","(30, 26)",0,v4_plus9_compiler
123,ex123,task133_zero_pad_bottom_right,True,False,ok,"(30, 26)","(30, 26)","(30, 26)",0,v4_plus9_compiler
124,ex124,original,True,False,ok,"(28, 16)","(28, 16)","(28, 16)",0,v4_plus9_compiler
124,ex124,task133_color_bijection,True,False,ok,"(28, 16)","(28, 16)","(28, 16)",0,v4_plus9_compiler
124,ex124,task133_transpose,True,False,ok,"(16, 28)","(16, 28)","(16, 28)",0,v4_plus9_compiler
124,ex124,task133_mirror_lr,True,False,ok,"(28, 16)","(28, 16)","(28, 16)",0,v4_plus9_compiler
124,ex124,task133_mirror_ud,True,False,ok,"(28, 16)","(28, 16)","(28, 16)",0,v4_plus9_compiler
124,ex124,task133_zero_pad_top_left,True,False,ok,"(29, 17)","(29, 17)","(29, 17)",0,v4_plus9_compiler
124,ex124,task133_zero_pad_bottom_right,True,False,ok,"(29, 17)","(29, 17)","(29, 17)",0,v4_plus9_compiler
125,ex125,original,True,False,ok,"(27, 23)","(27, 23)","(27, 23)",0,v4_plus9_compiler
125,ex125,task133_color_bijection,True,False,ok,"(27, 23)","(27, 23)","(27, 23)",0,v4_plus9_compiler
125,ex125,task133_transpose,True,False,ok,"(23, 27)","(23, 27)","(23, 27)",0,v4_plus9_compiler
125,ex125,task133_mirror_lr,True,False,ok,"(27, 23)","(27, 23)","(27, 23)",0,v4_plus9_compiler
125,ex125,task133_mirror_ud,True,False,ok,"(27, 23)","(27, 23)","(27, 23)",0,v4_plus9_compiler
125,ex125,task133_zero_pad_top_left,True,False,ok,"(28, 24)","(28, 24)","(28, 24)",0,v4_plus9_compiler
125,ex125,task133_zero_pad_bottom_right,True,False,ok,"(28, 24)","(28, 24)","(28, 24)",0,v4_plus9_compiler
126,ex126,original,True,False,ok,"(24, 20)","(24, 20)","(24, 20)",0,v4_plus9_compiler
126,ex126,task133_color_bijection,True,False,ok,"(24, 20)","(24, 20)","(24, 20)",0,v4_plus9_compiler
126,ex126,task133_transpose,True,False,ok,"(20, 24)","(20, 24)","(20, 24)",0,v4_plus9_compiler
126,ex126,task133_mirror_lr,True,False,ok,"(24, 20)","(24, 20)","(24, 20)",0,v4_plus9_compiler
126,ex126,task133_mirror_ud,True,False,ok,"(24, 20)","(24, 20)","(24, 20)",0,v4_plus9_compiler
126,ex126,task133_zero_pad_top_left,True,False,ok,"(25, 21)","(25, 21)","(25, 21)",0,v4_plus9_compiler
126,ex126,task133_zero_pad_bottom_right,True,False,ok,"(25, 21)","(25, 21)","(25, 21)",0,v4_plus9_compiler
127,ex127,original,True,False,ok,"(23, 21)","(23, 21)","(23, 21)",0,v4_plus9_compiler
127,ex127,task133_color_bijection,True,False,ok,"(23, 21)","(23, 21)","(23, 21)",0,v4_plus9_compiler
127,ex127,task133_transpose,True,False,ok,"(21, 23)","(21, 23)","(21, 23)",0,v4_plus9_compiler
127,ex127,task133_mirror_lr,True,False,ok,"(23, 21)","(23, 21)","(23, 21)",0,v4_plus9_compiler
127,ex127,task133_mirror_ud,True,False,ok,"(23, 21)","(23, 21)","(23, 21)",0,v4_plus9_compiler
127,ex127,task133_zero_pad_top_left,True,False,ok,"(24, 22)","(24, 22)","(24, 22)",0,v4_plus9_compiler
127,ex127,task133_zero_pad_bottom_right,True,False,ok,"(24, 22)","(24, 22)","(24, 22)",0,v4_plus9_compiler
128,ex128,original,True,False,ok,"(14, 28)","(14, 28)","(14, 28)",0,v4_plus9_compiler
128,ex128,task133_color_bijection,True,False,ok,"(14, 28)","(14, 28)","(14, 28)",0,v4_plus9_compiler
128,ex128,task133_transpose,True,False,ok,"(28, 14)","(28, 14)","(28, 14)",0,v4_plus9_compiler
128,ex128,task133_mirror_lr,True,False,ok,"(14, 28)","(14, 28)","(14, 28)",0,v4_plus9_compiler
128,ex128,task133_mirror_ud,True,False,ok,"(14, 28)","(14, 28)","(14, 28)",0,v4_plus9_compiler
128,ex128,task133_zero_pad_top_left,True,False,ok,"(15, 29)","(15, 29)","(15, 29)",0,v4_plus9_compiler
128,ex128,task133_zero_pad_bottom_right,True,False,ok,"(15, 29)","(15, 29)","(15, 29)",0,v4_plus9_compiler
129,ex129,original,True,False,ok,"(27, 30)","(27, 30)","(27, 30)",0,v4_plus9_compiler
129,ex129,task133_color_bijection,True,False,ok,"(27, 30)","(27, 30)","(27, 30)",0,v4_plus9_compiler
129,ex129,task133_transpose,True,False,ok,"(30, 27)","(30, 27)","(30, 27)",0,v4_plus9_compiler
129,ex129,task133_mirror_lr,True,False,ok,"(27, 30)","(27, 30)","(27, 30)",0,v4_plus9_compiler
129,ex129,task133_mirror_ud,True,False,ok,"(27, 30)","(27, 30)","(27, 30)",0,v4_plus9_compiler
129,ex129,task133_zero_pad_top_left,False,True,"input_shape_exceeds_limit:(28, 31)>(30, 30)","(28, 31)","(28, 31)",,,
129,ex129,task133_zero_pad_bottom_right,False,True,"input_shape_exceeds_limit:(28, 31)>(30, 30)","(28, 31)","(28, 31)",,,
130,ex130,original,True,False,ok,"(21, 14)","(21, 14)","(21, 14)",0,v4_plus9_compiler
130,ex130,task133_color_bijection,True,False,ok,"(21, 14)","(21, 14)","(21, 14)",0,v4_plus9_compiler
130,ex130,task133_transpose,True,False,ok,"(14, 21)","(14, 21)","(14, 21)",0,v4_plus9_compiler
130,ex130,task133_mirror_lr,True,False,ok,"(21, 14)","(21, 14)","(21, 14)",0,v4_plus9_compiler
130,ex130,task133_mirror_ud,True,False,ok,"(21, 14)","(21, 14)","(21, 14)",0,v4_plus9_compiler
130,ex130,task133_zero_pad_top_left,True,False,ok,"(22, 15)","(22, 15)","(22, 15)",0,v4_plus9_compiler
130,ex130,task133_zero_pad_bottom_right,True,False,ok,"(22, 15)","(22, 15)","(22, 15)",0,v4_plus9_compiler
131,ex131,original,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,v4_plus9_compiler
131,ex131,task133_color_bijection,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,v4_plus9_compiler
131,ex131,task133_transpose,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,v4_plus9_compiler
131,ex131,task133_mirror_lr,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,v4_plus9_compiler
131,ex131,task133_mirror_ud,True,False,ok,"(29, 29)","(29, 29)","(29, 29)",0,v4_plus9_compiler
131,ex131,task133_zero_pad_top_left,True,False,ok,"(30, 30)","(30, 30)","(30, 30)",0,v4_plus9_compiler
131,ex131,task133_zero_pad_bottom_right,True,False,ok,"(30, 30)","(30, 30)","(30, 30)",0,v4_plus9_compiler
132,ex132,original,True,False,ok,"(15, 24)","(15, 24)","(15, 24)",0,v4_plus9_compiler
132,ex132,task133_color_bijection,True,False,ok,"(15, 24)","(15, 24)","(15, 24)",0,v4_plus9_compiler
132,ex132,task133_transpose,True,False,ok,"(24, 15)","(24, 15)","(24, 15)",0,v4_plus9_compiler
132,ex132,task133_mirror_lr,True,False,ok,"(15, 24)","(15, 24)","(15, 24)",0,v4_plus9_compiler
132,ex132,task133_mirror_ud,True,False,ok,"(15, 24)","(15, 24)","(15, 24)",0,v4_plus9_compiler
132,ex132,task133_zero_pad_top_left,True,False,ok,"(16, 25)","(16, 25)","(16, 25)",0,v4_plus9_compiler
132,ex132,task133_zero_pad_bottom_right,True,False,ok,"(16, 25)","(16, 25)","(16, 25)",0,v4_plus9_compiler
133,ex133,original,True,False,ok,"(17, 18)","(17, 18)","(17, 18)",0,v4_plus9_compiler
133,ex133,task133_color_bijection,True,False,ok,"(17, 18)","(17, 18)","(17, 18)",0,v4_plus9_compiler
133,ex133,task133_transpose,True,False,ok,"(18, 17)","(18, 17)","(18, 17)",0,v4_plus9_compiler
133,ex133,task133_mirror_lr,True,False,ok,"(17, 18)","(17, 18)","(17, 18)",0,v4_plus9_compiler
133,ex133,task133_mirror_ud,True,False,ok,"(17, 18)","(17, 18)","(17, 18)",0,v4_plus9_compiler
133,ex133,task133_zero_pad_top_left,True,False,ok,"(18, 19)","(18, 19)","(18, 19)",0,v4_plus9_compiler
133,ex133,task133_zero_pad_bottom_right,True,False,ok,"(18, 19)","(18, 19)","(18, 19)",0,v4_plus9_compiler
134,ex134,original,True,False,ok,"(29, 26)","(29, 26)","(29, 26)",0,v4_plus9_compiler
134,ex134,task133_color_bijection,True,False,ok,"(29, 26)","(29, 26)","(29, 26)",0,v4_plus9_compiler
134,ex134,task133_transpose,True,False,ok,"(26, 29)","(26, 29)","(26, 29)",0,v4_plus9_compiler
134,ex134,task133_mirror_lr,True,False,ok,"(29, 26)","(29, 26)","(29, 26)",0,v4_plus9_compiler
134,ex134,task133_mirror_ud,True,False,ok,"(29, 26)","(29, 26)","(29, 26)",0,v4_plus9_compiler
134,ex134,task133_zero_pad_top_left,True,False,ok,"(30, 27)","(30, 27)","(30, 27)",0,v4_plus9_compiler
134,ex134,task133_zero_pad_bottom_right,True,False,ok,"(30, 27)","(30, 27)","(30, 27)",0,v4_plus9_compiler
135,ex135,original,True,False,ok,"(29, 23)","(29, 23)","(29, 23)",0,v4_plus9_compiler
135,ex135,task133_color_bijection,True,False,ok,"(29, 23)","(29, 23)","(29, 23)",0,v4_plus9_compiler
135,ex135,task133_transpose,True,False,ok,"(23, 29)","(23, 29)","(23, 29)",0,v4_plus9_compiler
135,ex135,task133_mirror_lr,True,False,ok,"(29, 23)","(29, 23)","(29, 23)",0,v4_plus9_compiler
135,ex135,task133_mirror_ud,True,False,ok,"(29, 23)","(29, 23)","(29, 23)",0,v4_plus9_compiler
135,ex135,task133_zero_pad_top_left,True,False,ok,"(30, 24)","(30, 24)","(30, 24)",0,v4_plus9_compiler
135,ex135,task133_zero_pad_bottom_right,True,False,ok,"(30, 24)","(30, 24)","(30, 24)",0,v4_plus9_compiler
136,ex136,original,True,False,ok,"(28, 22)","(28, 22)","(28, 22)",0,v4_plus9_compiler
136,ex136,task133_color_bijection,True,False,ok,"(28, 22)","(28, 22)","(28, 22)",0,v4_plus9_compiler
136,ex136,task133_transpose,True,False,ok,"(22, 28)","(22, 28)","(22, 28)",0,v4_plus9_compiler
136,ex136,task133_mirror_lr,True,False,ok,"(28, 22)","(28, 22)","(28, 22)",0,v4_plus9_compiler
136,ex136,task133_mirror_ud,True,False,ok,"(28, 22)","(28, 22)","(28, 22)",0,v4_plus9_compiler
136,ex136,task133_zero_pad_top_left,True,False,ok,"(29, 23)","(29, 23)","(29, 23)",0,v4_plus9_compiler
136,ex136,task133_zero_pad_bottom_right,True,False,ok,"(29, 23)","(29, 23)","(29, 23)",0,v4_plus9_compiler
137,ex137,original,True,False,ok,"(29, 30)","(29, 30)","(29, 30)",0,v4_plus9_compiler
137,ex137,task133_color_bijection,True,False,ok,"(29, 30)","(29, 30)","(29, 30)",0,v4_plus9_compiler
137,ex137,task133_transpose,True,False,ok,"(30, 29)","(30, 29)","(30, 29)",0,v4_plus9_compiler
137,ex137,task133_mirror_lr,True,False,ok,"(29, 30)","(29, 30)","(29, 30)",0,v4_plus9_compiler
137,ex137,task133_mirror_ud,True,False,ok,"(29, 30)","(29, 30)","(29, 30)",0,v4_plus9_compiler
137,ex137,task133_zero_pad_top_left,False,True,"input_shape_exceeds_limit:(30, 31)>(30, 30)","(30, 31)","(30, 31)",,,
137,ex137,task133_zero_pad_bottom_right,False,True,"input_shape_exceeds_limit:(30, 31)>(30, 30)","(30, 31)","(30, 31)",,,
138,ex138,original,True,False,ok,"(13, 19)","(13, 19)","(13, 19)",0,v4_plus9_compiler
138,ex138,task133_color_bijection,True,False,ok,"(13, 19)","(13, 19)","(13, 19)",0,v4_plus9_compiler
138,ex138,task133_transpose,True,False,ok,"(19, 13)","(19, 13)","(19, 13)",0,v4_plus9_compiler
138,ex138,task133_mirror_lr,True,False,ok,"(13, 19)","(13, 19)","(13, 19)",0,v4_plus9_compiler
138,ex138,task133_mirror_ud,True,False,ok,"(13, 19)","(13, 19)","(13, 19)",0,v4_plus9_compiler
138,ex138,task133_zero_pad_top_left,True,False,ok,"(14, 20)","(14, 20)","(14, 20)",0,v4_plus9_compiler
138,ex138,task133_zero_pad_bottom_right,True,False,ok,"(14, 20)","(14, 20)","(14, 20)",0,v4_plus9_compiler
139,ex139,original,True,False,ok,"(11, 30)","(11, 30)","(11, 30)",0,v4_plus9_compiler
139,ex139,task133_color_bijection,True,False,ok,"(11, 30)","(11, 30)","(11, 30)",0,v4_plus9_compiler
139,ex139,task133_transpose,True,False,ok,"(30, 11)","(30, 11)","(30, 11)",0,v4_plus9_compiler
139,ex139,task133_mirror_lr,True,False,ok,"(11, 30)","(11, 30)","(11, 30)",0,v4_plus9_compiler
139,ex139,task133_mirror_ud,True,False,ok,"(11, 30)","(11, 30)","(11, 30)",0,v4_plus9_compiler
139,ex139,task133_zero_pad_top_left,False,True,"input_shape_exceeds_limit:(12, 31)>(30, 30)","(12, 31)","(12, 31)",,,
139,ex139,task133_zero_pad_bottom_right,False,True,"input_shape_exceeds_limit:(12, 31)>(30, 30)","(12, 31)","(12, 31)",,,
140,ex140,original,True,False,ok,"(23, 17)","(23, 17)","(23, 17)",0,v4_plus9_compiler
140,ex140,task133_color_bijection,True,False,ok,"(23, 17)","(23, 17)","(23, 17)",0,v4_plus9_compiler
140,ex140,task133_transpose,True,False,ok,"(17, 23)","(17, 23)","(17, 23)",0,v4_plus9_compiler
140,ex140,task133_mirror_lr,True,False,ok,"(23, 17)","(23, 17)","(23, 17)",0,v4_plus9_compiler
140,ex140,task133_mirror_ud,True,False,ok,"(23, 17)","(23, 17)","(23, 17)",0,v4_plus9_compiler
140,ex140,task133_zero_pad_top_left,True,False,ok,"(24, 18)","(24, 18)","(24, 18)",0,v4_plus9_compiler
140,ex140,task133_zero_pad_bottom_right,True,False,ok,"(24, 18)","(24, 18)","(24, 18)",0,v4_plus9_compiler
141,ex141,original,True,False,ok,"(27, 26)","(27, 26)","(27, 26)",0,v4_plus9_compiler
141,ex141,task133_color_bijection,True,False,ok,"(27, 26)","(27, 26)","(27, 26)",0,v4_plus9_compiler
141,ex141,task133_transpose,True,False,ok,"(26, 27)","(26, 27)","(26, 27)",0,v4_plus9_compiler
141,ex141,task133_mirror_lr,True,False,ok,"(27, 26)","(27, 26)","(27, 26)",0,v4_plus9_compiler
141,ex141,task133_mirror_ud,True,False,ok,"(27, 26)","(27, 26)","(27, 26)",0,v4_plus9_compiler
141,ex141,task133_zero_pad_top_left,True,False,ok,"(28, 27)","(28, 27)","(28, 27)",0,v4_plus9_compiler
141,ex141,task133_zero_pad_bottom_right,True,False,ok,"(28, 27)","(28, 27)","(28, 27)",0,v4_plus9_compiler
142,ex142,original,True,False,ok,"(24, 16)","(24, 16)","(24, 16)",0,v4_plus9_compiler
142,ex142,task133_color_bijection,True,False,ok,"(24, 16)","(24, 16)","(24, 16)",0,v4_plus9_compiler
142,ex142,task133_transpose,True,False,ok,"(16, 24)","(16, 24)","(16, 24)",0,v4_plus9_compiler
142,ex142,task133_mirror_lr,True,False,ok,"(24, 16)","(24, 16)","(24, 16)",0,v4_plus9_compiler
142,ex142,task133_mirror_ud,True,False,ok,"(24, 16)","(24, 16)","(24, 16)",0,v4_plus9_compiler
