check,split,index,variant,eligible,exact,pixel_errors,false_positive_3,false_negative_3,details
clipped_zero_padded_translation,arc-gen,47,"dr=-1,dc=0",1,0,8,8,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,47,"dr=1,dc=0",1,0,8,8,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,47,"dr=0,dc=-1",1,0,2,2,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,47,"dr=0,dc=1",1,0,14,14,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,47,"dr=-2,dc=0",1,0,38,38,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,47,"dr=2,dc=0",1,0,38,38,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,47,"dr=0,dc=-2",1,0,32,32,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,47,"dr=0,dc=2",1,0,28,28,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,48,"dr=-1,dc=0",1,0,19,19,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,48,"dr=1,dc=0",1,0,4,4,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,48,"dr=0,dc=-1",1,0,2,2,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,48,"dr=0,dc=1",1,1,0,0,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,48,"dr=-2,dc=0",1,0,30,30,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,48,"dr=2,dc=0",1,0,34,34,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,48,"dr=0,dc=-2",1,0,32,32,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,48,"dr=0,dc=2",1,0,30,30,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,49,"dr=-1,dc=0",1,0,2,2,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,49,"dr=1,dc=0",1,1,0,0,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,49,"dr=0,dc=-1",1,0,4,4,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,49,"dr=0,dc=1",1,0,4,4,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,49,"dr=-2,dc=0",1,0,32,32,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,49,"dr=2,dc=0",1,0,30,30,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,49,"dr=0,dc=-2",1,0,34,34,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,49,"dr=0,dc=2",1,0,34,34,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,50,"dr=-1,dc=0",1,0,5,5,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,50,"dr=1,dc=0",1,0,5,5,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,50,"dr=0,dc=-1",1,0,2,2,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,50,"dr=0,dc=1",1,0,14,14,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,50,"dr=-2,dc=0",1,0,35,35,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,50,"dr=2,dc=0",1,0,35,35,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,50,"dr=0,dc=-2",1,0,32,32,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,50,"dr=0,dc=2",1,0,28,28,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,51,"dr=-1,dc=0",1,0,14,14,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,51,"dr=1,dc=0",1,0,78,6,72,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,51,"dr=0,dc=-1",1,0,6,6,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,51,"dr=0,dc=1",1,0,6,6,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,51,"dr=-2,dc=0",1,0,28,28,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,51,"dr=2,dc=0",1,0,106,34,72,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,51,"dr=0,dc=-2",1,0,36,36,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,51,"dr=0,dc=2",1,0,36,36,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,52,"dr=-1,dc=0",1,0,4,4,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,52,"dr=1,dc=0",1,0,4,4,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,52,"dr=0,dc=-1",1,1,0,0,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,52,"dr=0,dc=1",1,0,2,2,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,52,"dr=-2,dc=0",1,0,34,34,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,52,"dr=2,dc=0",1,0,34,34,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,52,"dr=0,dc=-2",1,0,48,30,18,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,52,"dr=0,dc=2",1,0,32,32,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,53,"dr=-1,dc=0",1,0,8,3,5,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,53,"dr=1,dc=0",1,0,2,2,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,53,"dr=0,dc=-1",1,0,12,6,6,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,53,"dr=0,dc=1",1,0,12,6,6,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,53,"dr=-2,dc=0",1,0,37,33,4,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,53,"dr=2,dc=0",1,0,32,32,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,53,"dr=0,dc=-2",1,0,42,36,6,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,53,"dr=0,dc=2",1,0,42,36,6,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,54,"dr=-1,dc=0",1,0,2,2,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,54,"dr=1,dc=0",1,0,10,0,10,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,54,"dr=0,dc=-1",1,0,8,8,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,54,"dr=0,dc=1",1,1,0,0,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,54,"dr=-2,dc=0",1,0,32,32,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,54,"dr=2,dc=0",1,0,38,30,8,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,54,"dr=0,dc=-2",1,0,38,38,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,54,"dr=0,dc=2",1,0,30,30,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,55,"dr=-1,dc=0",1,0,67,1,66,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,55,"dr=1,dc=0",1,0,60,0,60,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,55,"dr=0,dc=-1",1,0,78,6,72,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,55,"dr=0,dc=1",1,0,78,6,72,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,55,"dr=-2,dc=0",1,0,42,42,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,55,"dr=2,dc=0",1,0,73,37,36,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,55,"dr=0,dc=-2",1,0,108,36,72,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,55,"dr=0,dc=2",1,0,108,36,72,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,56,"dr=-1,dc=0",1,0,14,6,8,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,56,"dr=1,dc=0",1,0,14,6,8,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,56,"dr=0,dc=-1",1,0,23,2,21,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,56,"dr=0,dc=1",1,0,10,2,8,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,56,"dr=-2,dc=0",1,0,44,36,8,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,56,"dr=2,dc=0",1,0,44,36,8,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,56,"dr=0,dc=-2",1,0,50,32,18,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,56,"dr=0,dc=2",1,0,40,32,8,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,57,"dr=-1,dc=0",1,0,8,8,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,57,"dr=1,dc=0",1,0,8,8,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,57,"dr=0,dc=-1",1,1,0,0,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,57,"dr=0,dc=1",1,1,0,0,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,57,"dr=-2,dc=0",1,0,38,38,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,57,"dr=2,dc=0",1,0,38,38,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,57,"dr=0,dc=-2",1,0,30,30,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,57,"dr=0,dc=2",1,0,30,30,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,58,"dr=-1,dc=0",1,0,4,4,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,58,"dr=1,dc=0",1,0,4,4,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,58,"dr=0,dc=-1",1,0,4,4,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,58,"dr=0,dc=1",1,1,0,0,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,58,"dr=-2,dc=0",1,0,34,34,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,58,"dr=2,dc=0",1,0,34,34,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,58,"dr=0,dc=-2",1,0,34,34,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,58,"dr=0,dc=2",1,0,30,30,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,59,"dr=-1,dc=0",1,0,6,6,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,59,"dr=1,dc=0",1,0,6,6,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,59,"dr=0,dc=-1",1,1,0,0,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,59,"dr=0,dc=1",1,0,2,2,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,59,"dr=-2,dc=0",1,0,36,36,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,59,"dr=2,dc=0",1,0,36,36,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,59,"dr=0,dc=-2",1,0,30,30,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,59,"dr=0,dc=2",1,0,32,32,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,60,"dr=-1,dc=0",1,0,10,10,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,60,"dr=1,dc=0",1,0,10,10,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,60,"dr=0,dc=-1",1,0,1,1,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,60,"dr=0,dc=1",1,1,0,0,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,60,"dr=-2,dc=0",1,0,40,40,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,60,"dr=2,dc=0",1,0,40,40,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,60,"dr=0,dc=-2",1,0,31,31,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,60,"dr=0,dc=2",1,0,30,30,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,61,"dr=-1,dc=0",1,1,0,0,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,61,"dr=1,dc=0",1,0,2,2,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,61,"dr=0,dc=-1",1,0,5,5,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,61,"dr=0,dc=1",1,0,5,5,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,61,"dr=-2,dc=0",1,0,30,30,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,61,"dr=2,dc=0",1,0,32,32,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,61,"dr=0,dc=-2",1,0,35,35,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,61,"dr=0,dc=2",1,0,35,35,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,62,"dr=-1,dc=0",1,0,10,10,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,62,"dr=1,dc=0",1,1,0,0,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,62,"dr=0,dc=-1",1,0,9,9,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,62,"dr=0,dc=1",1,0,16,16,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,62,"dr=-2,dc=0",1,0,40,40,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,62,"dr=2,dc=0",1,0,30,30,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,62,"dr=0,dc=-2",1,0,39,39,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,62,"dr=0,dc=2",1,0,32,32,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,63,"dr=-1,dc=0",1,0,2,2,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,63,"dr=1,dc=0",1,0,8,2,6,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,63,"dr=0,dc=-1",1,0,13,6,7,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,63,"dr=0,dc=1",1,0,13,6,7,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,63,"dr=-2,dc=0",1,0,32,32,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,63,"dr=2,dc=0",1,0,37,32,5,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,63,"dr=0,dc=-2",1,0,43,36,7,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,63,"dr=0,dc=2",1,0,43,36,7,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,64,"dr=-1,dc=0",1,1,0,0,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,64,"dr=1,dc=0",1,1,0,0,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,64,"dr=0,dc=-1",1,0,4,4,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,64,"dr=0,dc=1",1,0,4,4,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,64,"dr=-2,dc=0",1,0,30,30,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,64,"dr=2,dc=0",1,0,30,30,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,64,"dr=0,dc=-2",1,0,34,34,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,64,"dr=0,dc=2",1,0,34,34,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,65,"dr=-1,dc=0",1,0,3,3,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,65,"dr=1,dc=0",1,1,0,0,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,65,"dr=0,dc=-1",1,0,9,9,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,65,"dr=0,dc=1",1,0,9,9,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,65,"dr=-2,dc=0",1,0,33,33,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,65,"dr=2,dc=0",1,0,30,30,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,65,"dr=0,dc=-2",1,0,39,39,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,65,"dr=0,dc=2",1,0,39,39,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,66,"dr=-1,dc=0",1,0,8,8,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,66,"dr=1,dc=0",1,1,0,0,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,66,"dr=0,dc=-1",1,0,5,5,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,66,"dr=0,dc=1",1,0,5,5,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,66,"dr=-2,dc=0",1,0,38,38,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,66,"dr=2,dc=0",1,0,94,30,64,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,66,"dr=0,dc=-2",1,0,35,35,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,66,"dr=0,dc=2",1,0,35,35,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,67,"dr=-1,dc=0",1,0,68,5,63,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,67,"dr=1,dc=0",1,0,68,5,63,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,67,"dr=0,dc=-1",1,0,56,2,54,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,67,"dr=0,dc=1",1,0,57,1,56,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,67,"dr=-2,dc=0",1,0,98,35,63,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,67,"dr=2,dc=0",1,0,98,35,63,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,67,"dr=0,dc=-2",1,0,77,32,45,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,67,"dr=0,dc=2",1,0,125,30,95,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,68,"dr=-1,dc=0",1,0,3,3,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,68,"dr=1,dc=0",1,1,0,0,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,68,"dr=0,dc=-1",1,0,4,4,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,68,"dr=0,dc=1",1,0,4,4,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,68,"dr=-2,dc=0",1,0,33,33,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,68,"dr=2,dc=0",1,0,30,30,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,68,"dr=0,dc=-2",1,0,34,34,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,68,"dr=0,dc=2",1,0,34,34,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,69,"dr=-1,dc=0",1,0,9,9,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,69,"dr=1,dc=0",1,0,9,9,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,69,"dr=0,dc=-1",1,0,2,2,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,69,"dr=0,dc=1",1,0,3,3,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,69,"dr=-2,dc=0",1,0,39,39,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,69,"dr=2,dc=0",1,0,39,39,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,69,"dr=0,dc=-2",1,0,32,32,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,69,"dr=0,dc=2",1,0,33,33,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,70,"dr=-1,dc=0",1,1,0,0,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,70,"dr=1,dc=0",1,0,7,7,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,70,"dr=0,dc=-1",1,0,2,2,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,70,"dr=0,dc=1",1,1,0,0,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,70,"dr=-2,dc=0",1,0,30,30,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,70,"dr=2,dc=0",1,0,37,37,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,70,"dr=0,dc=-2",1,0,32,32,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,70,"dr=0,dc=2",1,0,30,30,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,71,"dr=-1,dc=0",1,0,56,0,56,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,71,"dr=1,dc=0",1,0,8,8,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,71,"dr=0,dc=-1",1,0,69,5,64,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,71,"dr=0,dc=1",1,0,69,5,64,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,71,"dr=-2,dc=0",1,0,78,30,48,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,71,"dr=2,dc=0",1,0,38,38,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,71,"dr=0,dc=-2",1,0,99,35,64,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,71,"dr=0,dc=2",1,0,99,35,64,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,72,"dr=-1,dc=0",1,1,0,0,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,72,"dr=1,dc=0",1,0,7,7,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,72,"dr=0,dc=-1",1,0,2,2,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,72,"dr=0,dc=1",1,1,0,0,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,72,"dr=-2,dc=0",1,0,30,30,0,"input and expected output shifted together, cells outside 30x30 clipped"
clipped_zero_padded_translation,arc-gen,72,"dr=2,dc=0",1,0,37,37,0,"input and expected output shifted together, cells outside 30x30 clipped"
