task_id,score,cost,memory,params,local_pass,local_total,nodes,file_size,path,error
184,14.302434548325486,44248,44205,43,3,3,52,4876,submissions/candidate_mega_swap_onnx/task184.onnx,
185,14.00485763936326,59584,59517,67,3,3,242,18881,submissions/candidate_mega_swap_onnx/task185.onnx,
186,18.547951045562776,634,252,382,3,3,7,1598,submissions/candidate_mega_swap_onnx/task186.onnx,
187,13.426798209155445,106213,105300,913,3,3,88,5768,submissions/candidate_mega_swap_onnx/task187.onnx,
188,15.725371138141455,10664,10616,48,3,3,46,3259,submissions/candidate_mega_swap_onnx/task188.onnx,
189,14.886089460559042,24684,24380,304,3,3,110,6774,submissions/candidate_mega_swap_onnx/task189.onnx,
190,15.675973863620001,11204,11026,178,3,3,63,8781,submissions/candidate_mega_swap_onnx/task190.onnx,
191,11.527906941253965,709342,709177,165,3,3,1037,132233,submissions/candidate_mega_swap_onnx/task191.onnx,
192,14.093402023637157,54535,54474,61,3,3,21,2511,submissions/candidate_mega_swap_onnx/task192.onnx,
193,14.109558240338645,53661,53600,61,3,3,14,1925,submissions/candidate_mega_swap_onnx/task193.onnx,
194,17.504458056115745,1800,0,1800,3,3,1,7454,submissions/candidate_mega_swap_onnx/task194.onnx,
195,15.436962585454308,14229,12310,1919,3,3,33,5381,submissions/candidate_mega_swap_onnx/task195.onnx,
196,14.618974770564057,32242,32175,67,3,3,31,2417,submissions/candidate_mega_swap_onnx/task196.onnx,
197,14.166555524825903,50688,50672,16,3,3,18,1223,submissions/candidate_mega_swap_onnx/task197.onnx,
198,13.449576458609688,103821,102908,913,3,3,51,6979,submissions/candidate_mega_swap_onnx/task198.onnx,
199,15.30989132872317,16157,16103,54,3,3,22,2948,submissions/candidate_mega_swap_onnx/task199.onnx,
200,13.681084131618917,82365,82258,107,3,3,40,3238,submissions/candidate_mega_swap_onnx/task200.onnx,
201,13.554497211347206,93480,92548,932,3,3,135,10924,submissions/candidate_mega_swap_onnx/task201.onnx,
202,13.258187509088495,125720,125706,14,3,3,31,3582,submissions/candidate_mega_swap_onnx/task202.onnx,
203,13.602193622149995,89126,88436,690,3,3,36,6437,submissions/candidate_mega_swap_onnx/task203.onnx,
204,13.206001755917926,132455,131200,1255,3,3,69,9669,submissions/candidate_mega_swap_onnx/task204.onnx,
205,12.814502580143285,195927,195705,222,3,3,672,48180,submissions/candidate_mega_swap_onnx/task205.onnx,
206,13.89534357047067,66480,66250,230,3,3,224,20303,submissions/candidate_mega_swap_onnx/task206.onnx,
207,17.463636061595487,1875,1840,35,3,3,25,1979,submissions/candidate_mega_swap_onnx/task207.onnx,
208,13.566031166031484,92408,91886,522,3,3,196,15885,submissions/candidate_mega_swap_onnx/task208.onnx,
209,12.494619375528089,269785,268361,1424,3,3,845,122649,submissions/candidate_mega_swap_onnx/task209.onnx,
210,21.598802618337846,30,0,30,3,3,1,479,submissions/candidate_mega_swap_onnx/task210.onnx,
211,17.504458056115745,1800,0,1800,3,3,1,7454,submissions/candidate_mega_swap_onnx/task211.onnx,
212,15.782783324084384,10069,9832,237,3,3,53,4712,submissions/candidate_mega_swap_onnx/task212.onnx,
213,14.132022202010482,52469,52309,160,3,3,385,25091,submissions/candidate_mega_swap_onnx/task213.onnx,
214,17.504458056115745,1800,0,1800,3,3,1,7454,submissions/candidate_mega_swap_onnx/task214.onnx,
215,14.321347587694286,43419,43324,95,3,3,39,2619,submissions/candidate_mega_swap_onnx/task215.onnx,
216,13.443900109645975,104412,104312,100,3,3,286,20396,submissions/candidate_mega_swap_onnx/task216.onnx,
217,13.747647405002935,77061,75126,1935,3,3,34,7268,submissions/candidate_mega_swap_onnx/task217.onnx,
218,14.948006239164648,23202,23158,44,3,3,137,9594,submissions/candidate_mega_swap_onnx/task218.onnx,
219,14.218172835018288,48138,19856,28282,3,3,19,59685,submissions/candidate_mega_swap_onnx/task219.onnx,
220,18.197605236675688,900,0,900,3,3,1,3798,submissions/candidate_mega_swap_onnx/task220.onnx,
221,14.069235056400384,55869,50841,5028,3,3,28,13333,submissions/candidate_mega_swap_onnx/task221.onnx,
222,14.031198444197276,58035,57948,87,3,3,21,2578,submissions/candidate_mega_swap_onnx/task222.onnx,
223,17.504458056115745,1800,0,1800,3,3,1,7454,submissions/candidate_mega_swap_onnx/task223.onnx,
224,14.274048995433871,45522,45340,182,3,3,55,4199,submissions/candidate_mega_swap_onnx/task224.onnx,
225,15.672765876552319,11240,10632,608,3,3,33,3427,submissions/candidate_mega_swap_onnx/task225.onnx,
226,16.37682648504653,5559,5408,151,3,3,39,3203,submissions/candidate_mega_swap_onnx/task226.onnx,
227,17.018266713308115,2927,2880,47,3,3,14,1135,submissions/candidate_mega_swap_onnx/task227.onnx,
228,14.86993479941538,25086,25008,78,3,3,61,2649,submissions/candidate_mega_swap_onnx/task228.onnx,
229,17.74936448810132,1409,1364,45,3,3,14,1379,submissions/candidate_mega_swap_onnx/task229.onnx,
230,18.197605236675688,900,0,900,0,3,1,3798,submissions/candidate_mega_swap_onnx/task230.onnx,
231,14.445542345803112,38348,38246,102,3,3,50,2605,submissions/candidate_mega_swap_onnx/task231.onnx,
232,14.707956157758622,29497,29428,69,3,3,29,1616,submissions/candidate_mega_swap_onnx/task232.onnx,
233,10.677923076043767,1659583,1647529,12054,3,3,2428,321271,submissions/candidate_mega_swap_onnx/task233.onnx,
234,13.151045253641602,139938,138492,1446,3,3,96,8333,submissions/candidate_mega_swap_onnx/task234.onnx,
235,17.801068759311825,1338,1224,114,3,3,35,3090,submissions/candidate_mega_swap_onnx/task235.onnx,
236,18.417974861107176,722,672,50,3,3,11,1291,submissions/candidate_mega_swap_onnx/task236.onnx,
237,15.430308268881676,14324,14283,41,3,3,25,1637,submissions/candidate_mega_swap_onnx/task237.onnx,
238,13.927565965061614,64372,62905,1467,3,3,102,11927,submissions/candidate_mega_swap_onnx/task238.onnx,
239,13.525015267707683,96277,95891,386,3,3,33,4143,submissions/candidate_mega_swap_onnx/task239.onnx,
240,14.22660078877651,47734,47660,74,3,3,32,3165,submissions/candidate_mega_swap_onnx/task240.onnx,
241,25.0,0,0,0,3,3,1,170,submissions/candidate_mega_swap_onnx/task241.onnx,
242,15.046580078715662,21024,20978,46,3,3,16,1968,submissions/candidate_mega_swap_onnx/task242.onnx,
243,12.704484352943549,218713,216900,1813,3,3,149,22685,submissions/candidate_mega_swap_onnx/task243.onnx,
244,14.607196507185764,32624,32539,85,3,3,66,6538,submissions/candidate_mega_swap_onnx/task244.onnx,
245,14.724431783375291,29015,28916,99,3,3,37,2843,submissions/candidate_mega_swap_onnx/task245.onnx,
246,15.497661881504435,13391,12960,431,3,3,31,3824,submissions/candidate_mega_swap_onnx/task246.onnx,
247,14.99327919282222,22175,22142,33,3,3,25,2056,submissions/candidate_mega_swap_onnx/task247.onnx,
248,16.12094533795773,7180,7132,48,3,3,23,2328,submissions/candidate_mega_swap_onnx/task248.onnx,
249,15.740964706485059,10499,10176,323,3,3,21,1990,submissions/candidate_mega_swap_onnx/task249.onnx,
250,15.496915389979772,13401,13152,249,3,3,129,8113,submissions/candidate_mega_swap_onnx/task250.onnx,
251,13.47239284049379,101479,100560,919,3,3,53,6906,submissions/candidate_mega_swap_onnx/task251.onnx,
252,14.447160426903599,38286,37800,486,3,3,38,3651,submissions/candidate_mega_swap_onnx/task252.onnx,
253,14.215455188361384,48269,47830,439,3,3,17,3510,submissions/candidate_mega_swap_onnx/task253.onnx,
254,16.018318360026136,7956,7798,158,3,3,49,4960,submissions/candidate_mega_swap_onnx/task254.onnx,
255,13.10587479745953,146404,139833,6571,3,3,117,34023,submissions/candidate_mega_swap_onnx/task255.onnx,
256,15.033960272806908,21291,20050,1241,3,3,40,5118,submissions/candidate_mega_swap_onnx/task256.onnx,
257,18.01806532284361,1077,1024,53,3,3,20,1369,submissions/candidate_mega_swap_onnx/task257.onnx,
258,19.924826184766175,160,0,160,3,3,1,880,submissions/candidate_mega_swap_onnx/task258.onnx,
259,16.162899588837245,6885,6835,50,3,3,30,3882,submissions/candidate_mega_swap_onnx/task259.onnx,
260,15.568598242913932,12474,12332,142,3,3,28,2263,submissions/candidate_mega_swap_onnx/task260.onnx,
261,19.701682633451963,200,0,200,3,3,1,995,submissions/candidate_mega_swap_onnx/task261.onnx,
